plot,range,line,entry,source,rep,environment,id_sample,sample_name,experiment_name,season,variable_name,sampling_identifier,variable_value,date,variable_units,Days_after_planting
48,9,SA17-19056,6,Scaboo,2,Early planting date,48_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,5.153,8/17/2022,LAI,78
49,10,CR16-2874,19,Rainey,2,Early planting date,49_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.576,7/13/2022,LAI,43
49,10,CR16-2874,19,Rainey,2,Early planting date,49_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.158,7/13/2022,LAI,43
49,10,CR16-2874,19,Rainey,2,Early planting date,49_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.164,7/25/2022,LAI,55
49,10,CR16-2874,19,Rainey,2,Early planting date,49_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,3.016,7/25/2022,LAI,55
49,10,CR16-2874,19,Rainey,2,Early planting date,49_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,2.649,8/1/2022,LAI,62
49,10,CR16-2874,19,Rainey,2,Early planting date,49_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.388,8/1/2022,LAI,62
49,10,CR16-2874,19,Rainey,2,Early planting date,49_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,2.957,8/9/2022,LAI,70
49,10,CR16-2874,19,Rainey,2,Early planting date,49_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.573,8/9/2022,LAI,70
49,10,CR16-2874,19,Rainey,2,Early planting date,49_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,4.471,8/17/2022,LAI,78
50,10,HM17-07029,14,Leah,2,Early planting date,50_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,2.485,7/13/2022,LAI,43
50,10,HM17-07029,14,Leah,2,Early planting date,50_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,0.9005,7/13/2022,LAI,43
50,10,HM17-07029,14,Leah,2,Early planting date,50_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,1.799,7/25/2022,LAI,55
50,10,HM17-07029,14,Leah,2,Early planting date,50_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,3.088,7/25/2022,LAI,55
50,10,HM17-07029,14,Leah,2,Early planting date,50_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,2.874,8/1/2022,LAI,62
50,10,HM17-07029,14,Leah,2,Early planting date,50_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,2.91,8/1/2022,LAI,62
50,10,HM17-07029,14,Leah,2,Early planting date,50_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.351,8/9/2022,LAI,70
50,10,HM17-07029,14,Leah,2,Early planting date,50_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,4.103,8/9/2022,LAI,70
50,10,HM17-07029,14,Leah,2,Early planting date,50_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,4.632,8/17/2022,LAI,78
50,10,HM17-07029,14,Leah,2,Early planting date,50_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,5.005,8/17/2022,LAI,78
51,10,HM17-07029,14,Leah,3,Early planting date,51_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,2.019,7/13/2022,LAI,43
51,10,HM17-07029,14,Leah,3,Early planting date,51_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,0.7869,7/13/2022,LAI,43
51,10,HM17-07029,14,Leah,3,Early planting date,51_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,1.863,7/25/2022,LAI,55
51,10,HM17-07029,14,Leah,3,Early planting date,51_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.472,7/25/2022,LAI,55
51,10,HM17-07029,14,Leah,3,Early planting date,51_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,4.109,8/1/2022,LAI,62
51,10,HM17-07029,14,Leah,3,Early planting date,51_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,2.678,8/1/2022,LAI,62
51,10,HM17-07029,14,Leah,3,Early planting date,51_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.578,8/9/2022,LAI,70
51,10,HM17-07029,14,Leah,3,Early planting date,51_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.952,8/9/2022,LAI,70
51,10,HM17-07029,14,Leah,3,Early planting date,51_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,4.547,8/17/2022,LAI,78
51,10,HM17-07029,14,Leah,3,Early planting date,51_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,5.197,8/17/2022,LAI,78
52,10,CR16-0130,18,Rainey,3,Early planting date,52_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.336,7/13/2022,LAI,43
52,10,CR16-0130,18,Rainey,3,Early planting date,52_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.521,7/13/2022,LAI,43
52,10,CR16-0130,18,Rainey,3,Early planting date,52_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.086,7/25/2022,LAI,55
52,10,CR16-0130,18,Rainey,3,Early planting date,52_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,3.353,7/25/2022,LAI,55
52,10,CR16-0130,18,Rainey,3,Early planting date,52_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.308,8/1/2022,LAI,62
52,10,CR16-0130,18,Rainey,3,Early planting date,52_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.97,8/1/2022,LAI,62
52,10,CR16-0130,18,Rainey,3,Early planting date,52_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.998,8/9/2022,LAI,70
52,10,CR16-0130,18,Rainey,3,Early planting date,52_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,4.593,8/9/2022,LAI,70
52,10,CR16-0130,18,Rainey,3,Early planting date,52_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,5.113,8/17/2022,LAI,78
52,10,CR16-0130,18,Rainey,3,Early planting date,52_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,5.148,8/17/2022,LAI,78
53,10,LD07-3395bf,10,Diers,3,Early planting date,53_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.985,7/13/2022,LAI,43
53,10,LD07-3395bf,10,Diers,3,Early planting date,53_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,0.7832,7/13/2022,LAI,43
53,10,LD07-3395bf,10,Diers,3,Early planting date,53_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,1.801,7/25/2022,LAI,55
53,10,LD07-3395bf,10,Diers,3,Early planting date,53_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.166,7/25/2022,LAI,55
53,10,LD07-3395bf,10,Diers,3,Early planting date,53_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.458,8/1/2022,LAI,62
53,10,LD07-3395bf,10,Diers,3,Early planting date,53_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.126,8/1/2022,LAI,62
53,10,LD07-3395bf,10,Diers,3,Early planting date,53_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,2.982,8/9/2022,LAI,70
53,10,LD07-3395bf,10,Diers,3,Early planting date,53_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.357,8/9/2022,LAI,70
53,10,LD07-3395bf,10,Diers,3,Early planting date,53_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,4.355,8/17/2022,LAI,78
53,10,LD07-3395bf,10,Diers,3,Early planting date,53_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,5.258,8/17/2022,LAI,78
54,10,CR17-4112,17,Rainey,3,Early planting date,54_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.03,7/13/2022,LAI,43
54,10,CR17-4112,17,Rainey,3,Early planting date,54_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,2.168,7/13/2022,LAI,43
54,10,CR17-4112,17,Rainey,3,Early planting date,54_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.19,7/25/2022,LAI,55
54,10,CR17-4112,17,Rainey,3,Early planting date,54_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.682,7/25/2022,LAI,55
54,10,CR17-4112,17,Rainey,3,Early planting date,54_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.351,8/1/2022,LAI,62
54,10,CR17-4112,17,Rainey,3,Early planting date,54_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.891,8/1/2022,LAI,62
54,10,CR17-4112,17,Rainey,3,Early planting date,54_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,4.003,8/9/2022,LAI,70
54,10,CR17-4112,17,Rainey,3,Early planting date,54_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,4.423,8/9/2022,LAI,70
54,10,CR17-4112,17,Rainey,3,Early planting date,54_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,6.376,8/17/2022,LAI,78
54,10,CR17-4112,17,Rainey,3,Early planting date,54_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,6.419,8/17/2022,LAI,78
55,11,HM17-02244,13,Leah,3,Early planting date,55_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,0.9931,7/13/2022,LAI,43
55,11,HM17-02244,13,Leah,3,Early planting date,55_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,0.9339,7/13/2022,LAI,43
55,11,HM17-02244,13,Leah,3,Early planting date,55_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.633,7/25/2022,LAI,55
55,11,HM17-02244,13,Leah,3,Early planting date,55_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.402,7/25/2022,LAI,55
55,11,HM17-02244,13,Leah,3,Early planting date,55_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.361,8/1/2022,LAI,62
55,11,HM17-02244,13,Leah,3,Early planting date,55_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.761,8/1/2022,LAI,62
55,11,HM17-02244,13,Leah,3,Early planting date,55_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.073,8/9/2022,LAI,70
55,11,HM17-02244,13,Leah,3,Early planting date,55_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.553,8/9/2022,LAI,70
55,11,HM17-02244,13,Leah,3,Early planting date,55_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,4.814,8/17/2022,LAI,78
55,11,HM17-02244,13,Leah,3,Early planting date,55_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,4.963,8/17/2022,LAI,78
56,11,CR16-0042,15,Rainey,3,Early planting date,56_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.195,7/13/2022,LAI,43
56,11,CR16-0042,15,Rainey,3,Early planting date,56_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.058,7/25/2022,LAI,55
56,11,CR16-0042,15,Rainey,3,Early planting date,56_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.696,7/25/2022,LAI,55
56,11,CR16-0042,15,Rainey,3,Early planting date,56_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.302,8/1/2022,LAI,62
56,11,CR16-0042,15,Rainey,3,Early planting date,56_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,4.133,8/1/2022,LAI,62
56,11,CR16-0042,15,Rainey,3,Early planting date,56_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.9,8/9/2022,LAI,70
56,11,CR16-0042,15,Rainey,3,Early planting date,56_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,4.067,8/9/2022,LAI,70
56,11,CR16-0042,15,Rainey,3,Early planting date,56_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,5.259,8/17/2022,LAI,78
56,11,CR16-0042,15,Rainey,3,Early planting date,56_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,5.126,8/17/2022,LAI,78
57,11,K18-2961,5,Schapaugh,3,Early planting date,57_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.689,7/13/2022,LAI,43
57,11,K18-2961,5,Schapaugh,3,Early planting date,57_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.631,7/13/2022,LAI,43
57,11,K18-2961,5,Schapaugh,3,Early planting date,57_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.438,7/25/2022,LAI,55
57,11,K18-2961,5,Schapaugh,3,Early planting date,57_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.366,7/25/2022,LAI,55
57,11,K18-2961,5,Schapaugh,3,Early planting date,57_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.967,8/1/2022,LAI,62
57,11,K18-2961,5,Schapaugh,3,Early planting date,57_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.475,8/1/2022,LAI,62
57,11,K18-2961,5,Schapaugh,3,Early planting date,57_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.831,8/9/2022,LAI,70
57,11,K18-2961,5,Schapaugh,3,Early planting date,57_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,4.475,8/9/2022,LAI,70
57,11,K18-2961,5,Schapaugh,3,Early planting date,57_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,5.457,8/17/2022,LAI,78
57,11,K18-2961,5,Schapaugh,3,Early planting date,57_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,5.491,8/17/2022,LAI,78
58,11,K17-6388,4,Schapaugh,3,Early planting date,58_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.537,7/13/2022,LAI,43
58,11,K17-6388,4,Schapaugh,3,Early planting date,58_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.091,7/13/2022,LAI,43
58,11,K17-6388,4,Schapaugh,3,Early planting date,58_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.292,7/25/2022,LAI,55
58,11,K17-6388,4,Schapaugh,3,Early planting date,58_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,4.062,7/25/2022,LAI,55
58,11,K17-6388,4,Schapaugh,3,Early planting date,58_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,4.408,8/1/2022,LAI,62
58,11,K17-6388,4,Schapaugh,3,Early planting date,58_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.692,8/1/2022,LAI,62
58,11,K17-6388,4,Schapaugh,3,Early planting date,58_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.303,8/9/2022,LAI,70
58,11,K17-6388,4,Schapaugh,3,Early planting date,58_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.191,8/9/2022,LAI,70
58,11,K17-6388,4,Schapaugh,3,Early planting date,58_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,4.578,8/17/2022,LAI,78
58,11,K17-6388,4,Schapaugh,3,Early planting date,58_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,4.891,8/17/2022,LAI,78
59,11,LD00-2817,23,Checks,3,Early planting date,59_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.305,7/13/2022,LAI,43
59,11,LD00-2817,23,Checks,3,Early planting date,59_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.158,7/13/2022,LAI,43
59,11,LD00-2817,23,Checks,3,Early planting date,59_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.431,7/25/2022,LAI,55
59,11,LD00-2817,23,Checks,3,Early planting date,59_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.152,7/25/2022,LAI,55
59,11,LD00-2817,23,Checks,3,Early planting date,59_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.548,8/1/2022,LAI,62
59,11,LD00-2817,23,Checks,3,Early planting date,59_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,4.544,8/1/2022,LAI,62
59,11,LD00-2817,23,Checks,3,Early planting date,59_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.371,8/9/2022,LAI,70
59,11,LD00-2817,23,Checks,3,Early planting date,59_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,4.182,8/9/2022,LAI,70
59,11,LD00-2817,23,Checks,3,Early planting date,59_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,4.314,8/17/2022,LAI,78
59,11,LD00-2817,23,Checks,3,Early planting date,59_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,4.592,8/17/2022,LAI,78
60,11,LD15-3818,11,Diers,3,Early planting date,60_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.619,7/13/2022,LAI,43
60,11,LD15-3818,11,Diers,3,Early planting date,60_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.031,7/13/2022,LAI,43
60,11,LD15-3818,11,Diers,3,Early planting date,60_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,1.827,7/25/2022,LAI,55
60,11,LD15-3818,11,Diers,3,Early planting date,60_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,3.703,7/25/2022,LAI,55
60,11,LD15-3818,11,Diers,3,Early planting date,60_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.111,8/1/2022,LAI,62
60,11,LD15-3818,11,Diers,3,Early planting date,60_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,2.819,8/1/2022,LAI,62
60,11,LD15-3818,11,Diers,3,Early planting date,60_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,2.985,8/9/2022,LAI,70
60,11,LD15-3818,11,Diers,3,Early planting date,60_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.313,8/9/2022,LAI,70
60,11,LD15-3818,11,Diers,3,Early planting date,60_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,3.446,8/17/2022,LAI,78
60,11,LD15-3818,11,Diers,3,Early planting date,60_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,4.363,8/17/2022,LAI,78
61,12,U15-606207,24,Checks,3,Early planting date,61_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.76,7/13/2022,LAI,43
61,12,U15-606207,24,Checks,3,Early planting date,61_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-1,1.403,7/13/2022,LAI,43
61,12,U15-606207,24,Checks,3,Early planting date,61_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,1.848,7/25/2022,LAI,55
61,12,U15-606207,24,Checks,3,Early planting date,61_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-2,2.802,7/25/2022,LAI,55
61,12,U15-606207,24,Checks,3,Early planting date,61_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,4.066,8/1/2022,LAI,62
61,12,U15-606207,24,Checks,3,Early planting date,61_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-3,3.333,8/1/2022,LAI,62
61,12,U15-606207,24,Checks,3,Early planting date,61_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,3.633,8/9/2022,LAI,70
61,12,U15-606207,24,Checks,3,Early planting date,61_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-4,4.021,8/9/2022,LAI,70
61,12,U15-606207,24,Checks,3,Early planting date,61_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,4.562,8/17/2022,LAI,78
61,12,U15-606207,24,Checks,3,Early planting date,61_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE Public Biomass,Summer 2022,Leaf Area Index,sampling-5,5.014,8/17/2022,LAI,78
